legenda;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados
queda_tras;0.804;-9.711;1.197;9.817;0.948;-9.342;1.144;9.46;1.164;-9.519;1.082;9.651;1.322;-9.816;1.082;9.964;0.977;-9.491;0.934;9.586;0.948;-9.495;1.068;9.602;1.499;-9.467;1.346;9.679;0.713;-8.006;1.336;8.148;1.144;-9.141;1.36;9.312;0.646;-8.873;1.796;9.076;1.24;-9.361;2.298;9.719;1.714;-1.082;4.219;4.68;2.385;-1.537;3.634;4.611;-14.107;-20.159;9.629;26.422;-0.69;11.353;6.426;13.064;2.15;2.897;9.074;9.765;-0.148;1.063;10.429;10.484;-0.814;1.528;9.4;9.558;0.115;1.676;9.409;9.558;-0.632;1.269;9.371;9.478;-0.522;1.36;9.342;9.455;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501;-0.594;1.355;9.385;9.501
queda_tras;1.125;-9.591;1.657;9.798;1.082;-9.668;1.757;9.886;0.891;-9.529;1.494;9.686;1.25;-9.462;1.757;9.705;1.178;-9.653;1.35;9.818;1.197;-9.443;1.092;9.581;1.317;-9.366;1.168;9.53;0.982;-9.735;1.671;9.926;0.627;-8.796;1.389;8.927;1.135;-4.908;2.375;5.569;1.001;-0.915;4.793;4.981;-19.575;-2.212;26.169;32.755;-6.421;9.754;2.658;11.976;1.13;5.023;7.867;9.402;0.048;1.01;8.906;8.964;-2.734;1.877;9.093;9.679;-1.863;1.729;9.151;9.497;-1.255;2.126;9.4;9.718;-1.776;2.035;9.337;9.72;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845;-1.709;2.073;9.471;9.845
queda_tras;0.23;-9.764;1.484;9.878;0.292;-9.706;1.465;9.82;0.182;-9.749;1.393;9.85;0.115;-9.797;1.355;9.891;0.196;-9.802;1.317;9.892;0.417;-9.677;1.346;9.779;0.445;-9.601;1.312;9.7;0.407;-9.567;1.293;9.663;0.345;-9.629;1.331;9.727;0.345;-9.606;1.465;9.723;0.354;-9.491;1.384;9.598;0.297;-9.486;1.379;9.59;0.34;-9.653;1.408;9.761;0.373;-9.687;1.413;9.797;0.354;-9.701;1.389;9.807;0.388;-9.649;1.255;9.738;0.35;-9.596;1.393;9.703;0.316;-9.596;1.389;9.701;0.369;-9.629;1.422;9.741;0.445;-9.448;1.504;9.577;0.512;-9.266;1.393;9.384;0.464;-9.29;1.437;9.411;0.383;-9.313;1.417;9.428;0.292;-9.869;1.542;9.993;0.359;-10.199;1.547;10.322;0.412;-10.065;1.475;10.181;0.512;-9.582;1.403;9.697;0.388;-9.39;1.35;9.495;0.302;-9.792;1.504;9.912;0.441;-10.051;1.618;10.19;0.541;-9.869;1.652;10.021;0.426;-9.558;1.384;9.667;0.206;-9.596;1.365;9.695;0.172;-9.744;1.547;9.868;0.268;-9.883;1.585;10.013;0.479;-9.84;1.628;9.985;0.455;-9.615;1.465;9.737;0.464;-9.428;1.456;9.551;0.402;-9.481;1.484;9.605;0.484;-9.649;1.695;9.808;0.469;-9.61;1.609;9.755;0.555;-9.562;1.484;9.693;0.527;-9.658;1.604;9.805;0.412;-9.677;1.633;9.823;0.306;-9.735;1.657;9.88;0.354;-9.706;1.642;9.85;0.35;-9.596;1.618;9.738;0.33;-9.467;1.532;9.596;0.402;-9.457;1.623;9.604
queda_tras;1.858;-9.452;1.408;9.735;1.738;-9.582;1.456;9.846;1.571;-9.433;1.575;9.692;2.14;-9.175;1.571;9.551;2.265;-9.337;1.355;9.703;2.227;-8.159;1.781;8.643;1.197;-9.06;3.261;9.703;1.633;-3.855;3.036;5.171;-0.646;-2.112;5.243;5.689;-9.189;-6.914;21.931;24.763;-0.33;3.979;-2.863;4.913;-4.793;6.416;9.079;12.107;-3.141;-0.345;10.338;10.81;-2.404;1.528;9.874;10.276;-3.175;1.437;9.27;9.904;-2.835;1.585;9.251;9.805;-2.902;1.729;9.16;9.763;-2.993;1.523;9.232;9.824;-2.945;1.604;9.323;9.908;-3.275;2.255;9.136;9.964;-3.036;1.633;8.973;9.613;-2.859;2.227;9.749;10.401;-3.127;1.58;9.117;9.767;-2.993;1.753;9.28;9.907;-2.988;1.709;9.251;9.871;-2.988;1.398;9.199;9.772;-3.069;1.47;9.208;9.817;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788;-3.069;1.489;9.175;9.788
queda_tras;0.766;-9.716;1.657;9.886;0.555;-9.457;1.59;9.606;0.666;-9.529;1.647;9.693;0.551;-9.629;1.867;9.824;1.001;-9.285;2.035;9.558;1.767;-8.72;2.863;9.346;1.571;-8.045;3.361;8.859;0.718;-8.27;3.342;8.948;0.081;-1.877;7.178;7.42;3.055;-1.484;6.407;7.252;-19.752;1.049;6.948;20.965;-0.421;7.355;5.373;9.118;2.389;3.768;9.179;10.206;0.661;2.385;9.658;9.97;0.436;1.776;9.476;9.651;1.188;2.121;9.28;9.593;0.613;2.16;9.213;9.482;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812;0.709;2.083;9.562;9.812
queda_tras;1.518;-9.591;2.236;9.965;1.374;-9.448;2.045;9.763;1.302;-9.4;2.054;9.709;1.35;-9.395;2.088;9.718;1.465;-9.5;2.174;9.855;1.398;-9.5;2.049;9.819;1.355;-9.352;2.04;9.667;1.269;-9.28;1.987;9.575;1.279;-9.385;2.107;9.703;1.298;-9.357;2.069;9.67;1.307;-9.385;1.939;9.672;1.293;-9.457;2.04;9.761;1.336;-9.337;2.155;9.675;1.365;-9.266;2.073;9.592;1.398;-9.199;2.006;9.518;1.465;-9.256;2.14;9.613;1.504;-9.337;2.184;9.706;1.489;-9.395;2.069;9.734;1.422;-9.62;2.064;9.941;1.413;-9.658;2.049;9.974;1.341;-9.653;2.035;9.956;1.47;-9.754;2.298;10.128;1.604;-9.73;1.992;10.061;1.504;-9.51;2.069;9.848;1.432;-9.357;2.04;9.683;1.36;-9.155;2.059;9.482;1.408;-9.299;2.203;9.66;1.441;-9.256;2.102;9.6;1.456;-9.323;2.045;9.655;1.451;-9.428;2.164;9.782;1.494;-9.649;2.188;10.006;1.336;-9.553;2.5;9.964;1.341;-9.098;1.853;9.381;1.47;-9.213;1.911;9.523;1.614;-9.548;2.069;9.902;1.58;-9.361;2.002;9.702;1.437;-9.165;2.035;9.497;1.499;-9.184;2.083;9.536;1.451;-9.146;1.973;9.468;1.59;-9.486;2.011;9.826;1.35;-9.218;2.088;9.547;1.393;-9.543;2.088;9.868;1.408;-9.606;2.011;9.914;1.35;-9.519;1.949;9.81;1.389;-9.553;2.016;9.862;1.369;-9.778;1.805;10.037;1.346;-9.591;2.04;9.898;1.341;-9.433;1.815;9.699;1.441;-9.395;1.915;9.696
queda_tras;0.622;-9.471;1.604;9.626;0.675;-9.548;1.551;9.697;0.532;-9.122;1.417;9.247;0.182;-9.4;1.652;9.545;-0.378;-9.002;1.628;9.156;-0.675;-9.51;1.547;9.658;-0.996;-10.338;1.542;10.5;-0.929;-9.859;1.891;10.082;-1.073;-9.629;1.82;9.858;-1.523;-8.696;2.375;9.142;-0.373;-8.624;3.141;9.186;-0.139;-7.796;5.962;9.815;-0.01;-4.223;5.856;7.22;2.433;0.053;4.353;4.987;13.733;-1.379;17.578;22.349;12.1;2.38;3.256;12.755;6.235;4.736;-1.743;8.021;12.546;-2.164;-4.305;13.439;10.18;1.006;-2.873;10.625;9.946;0.9;-1.183;10.056;9.936;1.259;1.144;10.081;8.37;2.274;3.73;9.442;7.819;1.839;5.162;9.548;6.795;2.404;5.66;9.164;7.456;2.011;5.837;9.68;6.594;2.155;6.776;9.697;6.613;2.533;6.838;9.844;6.823;1.719;6.369;9.491;6.747;2.365;6.345;9.559;6.383;1.81;6.574;9.34;6.761;2.337;6.191;9.461;7.556;2.203;6.364;10.121;6.958;2.749;6.704;10.045;6.541;1.853;6.756;9.585;6.407;1.456;7.384;9.884;6.148;1.427;6.756;9.246;5.267;0.776;7.384;9.103;7.427;1.398;6.867;10.211;6.565;1.772;7.302;9.978;3.577;-3.055;5.794;7.463;6.512;0.618;7.02;9.595;6.608;0.876;6.843;9.553;6.68;0.934;6.771;9.557;6.479;0.646;6.747;9.376;6.953;0.948;6.867;9.818;6.493;0.814;7.02;9.597;7.025;-0.627;6.555;9.629;6.45;2.059;6.747;9.558;6.838;0.766;7.034;9.84
queda_tras;1.168;-9.558;2.169;9.87;1.24;-9.333;2.231;9.675;0.637;-9.452;2.241;9.735;-0.014;-8.873;2.169;9.134;-0.11;-9.917;2.404;10.205;-0.599;-9.538;2.437;9.863;-0.512;-9.131;2.404;9.456;-0.713;-9.28;2.294;9.586;-0.69;-8.964;2.16;9.246;-0.79;-8.978;2.164;9.269;-0.972;-8.873;2.145;9.18;-1.039;-9.055;2.222;9.381;-0.991;-9.376;2.04;9.646;-0.943;-10.353;2.471;10.685;-1.001;-10.616;2.361;10.921;-1.135;-11.765;2.15;12.014;-1.049;-13.048;2.356;13.301;-1.326;-10.625;2.677;11.037;-1.336;-8.667;2.643;9.159;-0.934;-8.854;1.748;9.073;-0.977;-9.452;1.839;9.679;-1.12;-9.558;2.519;9.947;-0.986;-9.505;2.418;9.857;-0.771;-9.467;2.897;9.93;-0.378;-9.409;2.983;9.878;-0.053;-9.232;2.5;9.565;-0.072;-9.333;2.059;9.557;-0.345;-9.424;2.102;9.661;-0.646;-9.562;2.624;9.937;-0.56;-9.591;3.141;10.108;-0.431;-9.337;2.777;9.751;-0.345;-9.131;2.327;9.43;-0.464;-9.218;2.155;9.478;-0.239;-9.232;2.634;9.603;-0.057;-9.275;2.749;9.674;-0.287;-8.882;2.203;9.156;-0.359;-8.825;2.184;9.098;-0.292;-9.036;2.749;9.449;-0.311;-9.27;2.892;9.716;-0.685;-9.131;2.337;9.451;-0.57;-8.844;2.749;9.279;-0.192;-8.724;2.993;9.225;-0.426;-8.633;2.787;9.082;-0.522;-8.466;1.642;8.64;-1.068;-8.27;1.642;8.498;-0.828;-8.859;2.931;9.367;0.761;-9.165;3.706;9.915;0.737;-8.504;2.064;8.782;-1.336;-8.078;3.031;8.731
queda_tras;1.393;-9.591;1.494;9.806;1.058;-8.849;1.283;9.004;0.867;-10.147;1.618;10.311;-0.048;-9.778;1.508;9.894;-0.603;-9.596;1.738;9.771;-1.264;-8.94;1.853;9.217;-1.585;-10.032;2.083;10.368;-1.307;-9.457;2.097;9.775;-1.346;-9.404;2.337;9.783;-0.862;-9.232;3.194;9.807;-1.686;-7.326;1.211;7.615;2.547;-6.397;6.278;9.318;4.161;0.455;1.973;4.628;16.803;-1.949;16.314;23.5;16.75;-1.25;3.984;17.262;4.243;7.422;1.082;8.617;3.122;0.967;3.639;4.891;4.64;0.187;7.456;8.783;6.081;1.609;6.67;9.169;6.546;1.456;7.331;9.935;5.918;1.427;7.384;9.57;5.842;1.288;7.35;9.477;6.029;1.46;7.35;9.618;6.153;1.202;7.432;9.723;6.685;1.164;7.647;10.223;6.182;0.996;7.293;9.612;6.263;1.235;7.159;9.592;6.235;1.01;6.996;9.425;6.512;1.082;7.015;9.633;6.005;1.551;7.527;9.753;6.273;1.681;6.819;9.416;6.531;1.647;6.833;9.595;6.345;1.7;7.005;9.603;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743;6.56;1.81;6.972;9.743
queda_tras;2.198;-8.911;1.987;9.391;2.265;-9.313;2.16;9.825;1.523;-8.792;2.083;9.162;0.982;-9.572;2.093;9.847;0.546;-11.1;2.164;11.322;-0.211;-9.553;1.958;9.754;0.316;-9.553;2.078;9.781;0.335;-9.582;2.241;9.846;0.67;-8.777;2.82;9.243;0.632;-7.24;2.696;7.752;-0.469;-8.768;6.579;10.972;-0.532;-2.15;4.415;4.939;-0.139;0.077;6.316;6.318;-10.573;-15.73;7.91;20.538;3.084;8.327;2.418;9.203;1.686;0.565;7.657;7.86;-0.603;0.939;9.711;9.775;1.231;0.316;10.372;10.449;0.819;0.9;9.424;9.502;0.68;0.464;9.902;9.937;0.886;1.073;9.486;9.587;0.8;-0.129;9.376;9.411;1.034;0.795;9.625;9.713;1.12;0.522;9.481;9.561;1.125;0.527;9.452;9.534;1.006;0.038;9.577;9.63;0.948;0.536;9.438;9.501;0.828;0.919;9.433;9.514;0.943;0.785;9.548;9.627;0.929;0.57;9.577;9.639;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646;0.886;0.675;9.582;9.646
queda_tras;1.408;-9.586;2.231;9.943;1.226;-9.184;1.954;9.469;1.149;-9.333;1.906;9.594;1.092;-9.457;1.93;9.714;1.015;-9.582;1.997;9.84;0.235;-10.013;1.786;10.173;-0.417;-9.376;1.844;9.564;-1.006;-9.457;1.705;9.662;-1.01;-9.371;1.307;9.515;-0.986;-9.649;1.709;9.848;-0.34;-9.17;2.045;9.401;-0.871;-8.993;2.643;9.413;-2.591;-7.58;4.199;9.045;-0.129;-7.614;5.909;9.638;1.03;-1.01;4.946;5.152;-11.631;3.4;25.843;28.543;-7.197;9.735;-1.547;12.205;-5.215;7.479;11.028;14.309;-4.549;-0.527;7.681;8.942;-5.76;0.886;8.557;10.353;-5.229;1.729;8.538;10.16;-4.87;0.972;7.853;9.291;-5.325;1.374;8.236;9.903;-5.234;1.475;8.337;9.953;-4.784;1.168;8.552;9.868;-4.942;1.618;8.547;10.005;-5.047;1.829;8.59;10.13;-5.195;1.551;8.365;9.969;-4.535;0.785;8.38;9.56;-4.956;1.173;8.528;9.933;-4.645;0.436;8.346;9.562;-4.3;0.268;8.423;9.461;-5.138;1.326;8.428;9.959;-4.515;0.642;8.346;9.511;-4.587;0.45;8.701;9.846;-4.592;0.527;8.653;9.81;-4.559;0.407;8.629;9.767;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027;-4.525;0.378;8.94;10.027
queda_tras;1.015;-9.697;1.575;9.876;0.857;-9.39;1.662;9.574;1.125;-9.553;1.561;9.745;1.025;-9.524;1.585;9.709;1.063;-9.567;1.47;9.738;0.876;-9.438;1.389;9.58;0.948;-9.653;1.69;9.846;0.761;-8.863;0.838;8.935;0.081;-9.653;2.116;9.883;0.244;-8.078;3.036;8.633;1.068;-7.934;5.425;9.671;1.144;-7.671;7.207;10.587;1.417;-3.385;4.223;5.595;1.274;-0.081;3.563;3.784;15.974;4.085;-5.449;17.365;0.378;3.108;0.038;3.131;13.202;5.215;0.532;14.204;11.224;-0.101;4.918;12.254;9.242;2.26;1.427;9.62;8.317;2.772;3.385;9.398;8.25;2.921;4.319;9.76;7.594;2.753;5.334;9.68;7.949;2.835;4.808;9.712;7.671;2.782;5.124;9.635;7.178;2.476;6.096;9.737;7.312;2.519;5.804;9.669;7.058;1.695;5.004;8.816;7.513;2.083;5.914;9.785;6.891;2.796;6.158;9.655;7.336;2.38;5.885;9.701;7.173;2.389;5.918;9.602;7.178;2.356;5.856;9.559;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632;7.312;2.5;5.751;9.632
queda_tras;0.637;-9.385;1.523;9.529;0.67;-9.538;1.551;9.687;0.512;-9.586;1.709;9.751;0.464;-9.534;1.686;9.693;0.488;-9.414;1.719;9.582;0.594;-9.261;1.638;9.423;0.709;-9.323;1.772;9.516;0.757;-9.242;1.767;9.439;0.642;-9.246;1.767;9.436;0.536;-9.275;1.724;9.449;0.517;-9.443;1.791;9.625;0.546;-9.424;1.729;9.596;-0.096;-8.906;1.7;9.068;0.57;-9.677;1.872;9.873;-0.014;-9.127;1.982;9.34;0.182;-8.787;1.915;8.995;0.412;-9.73;1.618;9.872;0.345;-9.783;1.824;9.957;0.048;-10.147;1.585;10.27;0.144;-9.869;1.82;10.036;0.077;-9.744;1.911;9.93;0.101;-9.687;1.781;9.85;-0.01;-9.515;1.738;9.672;-0.086;-9.194;1.786;9.366;-0.11;-9.299;1.772;9.467;-0.201;-9.361;1.896;9.554;-0.139;-9.428;1.839;9.607;-0.057;-9.596;1.695;9.745;0.014;-9.773;1.786;9.935;-0.11;-9.481;1.81;9.653;-0.268;-9.366;1.7;9.523;-0.407;-9.534;1.523;9.663;-0.795;-10.161;1.604;10.317;-1.192;-10.75;1.724;10.952;-1.058;-9.816;1.724;10.022;-1.039;-9.749;1.786;9.966;-0.632;-9.768;1.791;9.951;-0.666;-9.586;1.705;9.759;-0.69;-9.371;1.556;9.524;-0.733;-9.304;1.475;9.448;-0.69;-9.438;1.422;9.569;-0.642;-9.687;1.595;9.838;-0.646;-9.802;1.729;9.974;-0.766;-9.835;1.748;10.019;-0.939;-9.792;1.791;9.999;-0.982;-9.754;1.8;9.967;-0.761;-9.591;1.652;9.762;-0.637;-9.39;1.571;9.542;-0.541;-9.385;1.58;9.533
queda_tras;0.948;-9.553;1.504;9.717;0.766;-9.534;1.973;9.766;0.713;-9.61;1.484;9.75;0.206;-9.385;1.647;9.531;-0.283;-9.17;1.647;9.321;-0.479;-9.108;1.896;9.315;-0.565;-11.468;1.92;11.642;-1.393;-9.553;1.676;9.798;-0.924;-9.232;2.399;9.583;-0.56;-8.447;3.28;9.079;0.532;-8.322;4.41;9.434;-0.148;-8.15;5.488;9.826;2.964;-0.512;3.61;4.699;8.078;-0.302;9.706;12.631;15.328;-12.067;-7.436;20.877;1.245;7.652;-4.611;9.02;10.961;1.963;-3.677;11.727;8.006;0.699;-4.405;9.165;8.71;1.298;-4.635;9.952;8.849;0.685;-4.855;10.117;8.753;1.111;-3.965;9.673;9.567;1.724;-4.046;10.53;9.855;2.265;-0.613;10.13;9.026;3.203;2.021;9.789;7.264;3.701;4.276;9.206;7.283;2.926;5.65;9.671;6.867;1.925;5.167;8.806;7.585;3.036;5.325;9.752;7.379;2.5;5.713;9.661;6.747;2.71;6.12;9.503;7.226;2.72;5.593;9.534;6.732;1.839;5.353;8.796;7.681;2.768;5.133;9.644;8.035;2.739;4.539;9.626;7.767;2.734;4.535;9.4;7.891;2.37;4.726;9.499;7.403;4.544;5.368;10.211;7.594;3.112;4.961;9.59;7.561;3.29;4.707;9.494;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997;7.623;3.328;5.545;9.997
queda_tras;1.422;-9.38;2.356;9.776;1.374;-9.404;2.413;9.806;1.365;-9.304;2.294;9.679;1.235;-9.213;1.709;9.451;1.508;-9.534;2.088;9.875;1.427;-9.395;2.045;9.72;1.293;-9.467;1.887;9.739;1.374;-9.385;2.021;9.698;1.427;-9.165;1.949;9.478;1.379;-6.704;4.204;8.032;1.595;-8.662;3.481;9.471;3.472;-5.31;6.211;8.878;-0.555;-1.772;3.673;4.115;-8.997;-5.028;24.627;26.697;-6.723;10.309;2.926;12.651;-0.848;6.728;7.661;10.231;1.044;1.786;12.033;12.21;-2.298;0.35;10.501;10.755;-1.762;0.211;9.098;9.269;-1.614;0.761;9.495;9.662;-1.681;0.565;9.634;9.796;-1.633;0.527;9.462;9.616;-1.551;0.134;9.615;9.74;-1.733;0.498;9.467;9.637;-1.59;0.929;9.548;9.724;-1.618;0.474;9.658;9.804;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616;-1.532;0.369;9.486;9.616
queda_tras;1.599;-9.404;1.633;9.678;1.532;-9.318;1.901;9.633;1.518;-9.84;2.059;10.167;1.446;-9.357;1.93;9.662;1.35;-8.825;1.911;9.13;1.413;-9.625;2.289;9.993;0.891;-9.72;2.164;9.998;-0.134;-9.098;1.987;9.313;0.273;-9.787;2.26;10.049;0.12;-10.276;2.045;10.478;0.129;-9.754;2.064;9.971;-0.268;-9.036;2.241;9.313;0.139;-8.969;1.082;9.035;0.206;-8.279;0.488;8.296;0.91;-7.81;0.211;7.866;-0.594;-8.078;2.093;8.366;-0.187;-8.346;2.538;8.726;-0.144;-7.843;1.408;7.97;0.024;-6.876;3.476;7.705;1.432;-7.436;5.205;9.189;3.218;-6.891;1.973;7.857;4.386;-5.866;0.124;7.325;1.872;-5.248;1.762;5.844;-0.23;-4.951;4.448;6.66;-0.354;-6.158;10.06;11.801;-0.287;-7.288;8.351;11.088;-0.785;-7.135;3.5;7.986;-0.915;-5.186;6.177;8.117;-1.441;-3.907;7.705;8.758;-1.839;-4.262;4.86;6.72;-2.164;-4.262;4.592;6.628;-1.48;-3.443;4.717;6.024;-0.9;-3.136;6.254;7.054;-0.139;-2.102;5.315;5.717;0.311;-1.034;3.194;3.372;0.967;-0.953;3.021;3.313;-0.235;-1.508;2.964;3.334;-3.338;-2.265;4.424;5.987;-4.884;-2.552;4.468;7.094;-6.091;-2.787;2.629;7.196;-6.642;-4.434;2.954;8.515;-7.12;-5.866;5.986;10.997;-5.813;-5.2;8.203;11.319;-7.585;-5.416;7.896;12.215;-20.691;-4.606;7.618;22.525;-36.588;-8.595;0.713;37.591;-29.386;-8.873;7.116;31.511;-40.491;-3.519;17.2;44.133;-28.4;4.889;13.728;31.921
